10,AnnLinear,Epoch 30 Loss,0.715418458
6,AnnLinear,Epoch 60 Loss,0.717446983
4,AnnLinear,Epoch 40 Loss,0.717830837
8,AnnLinear,Epoch 60 Loss,0.718109965
0,AnnLinear,Epoch 70 Loss,0.719228089
0,AnnLinear,Epoch 70 Loss,0.721881747
20,AnnLinear,Epoch 70 Loss,0.723243415
21,AnnLinear,Epoch 50 Loss,0.73141551
5,AnnLinear,Epoch 40 Loss,0.734695554
1,AnnLinear,Epoch 30 Loss,0.736637652
15,AnnLinear,Epoch 60 Loss,0.738547444
12,AnnLinear,Epoch 30 Loss,0.742028236
9,AnnLinear,Epoch 60 Loss,0.742770374
24,AnnLinear,Epoch 50 Loss,0.743294179
23,AnnLinear,Epoch 20 Loss,0.753574967
3,AnnLinear,Epoch 40 Loss,0.754761934
19,AnnLinear,Epoch 80 Loss,0.759761155
5,AnnLinear,Epoch 60 Loss,0.759845316
22,AnnLinear,Epoch 80 Loss,0.763021171
4,AnnLinear,Epoch 60 Loss,0.763107002
2,AnnLinear,Epoch 40 Loss,0.763418615
9,AnnLinear,Epoch 40 Loss,0.764296234
11,AnnLinear,Epoch 40 Loss,0.765670776
18,AnnLinear,Epoch 50 Loss,0.770061553
2,AnnLinear,Epoch 40 Loss,0.773306847
14,AnnLinear,Epoch 20 Loss,0.77392298
8,AnnLinear,Epoch 10 Loss,0.774469733
3,AnnLinear,Epoch 40 Loss,0.774950206
13,AnnLinear,Epoch 30 Loss,0.77606374
0,AnnLinear,Epoch 60 Loss,0.77745688
16,AnnLinear,Epoch 30 Loss,0.781526268
8,AnnLinear,Epoch 50 Loss,0.784073293
20,AnnLinear,Epoch 60 Loss,0.784663081
9,AnnLinear,Epoch 50 Loss,0.785375476
6,AnnLinear,Epoch 50 Loss,0.787879705
6,AnnLinear,Epoch 20 Loss,0.794757903
7,AnnLinear,Epoch 30 Loss,0.798731923
7,AnnLinear,Epoch 90 Loss,0.799939513
0,AnnLinear,Epoch 60 Loss,0.803019524
5,AnnLinear,Epoch 50 Loss,0.807164788
5,AnnLinear,Epoch 30 Loss,0.808608711
1,AnnLinear,Epoch 20 Loss,0.80911392
17,AnnLinear,Epoch 20 Loss,0.812698603
4,AnnLinear,Epoch 30 Loss,0.813868284
10,AnnLinear,Epoch 20 Loss,0.81466037
4,AnnLinear,Epoch 50 Loss,0.82092756
21,AnnLinear,Epoch 40 Loss,0.827386975
1,AnnLinear,Epoch 20 Loss,0.829108596
19,AnnLinear,Epoch 70 Loss,0.832316935
15,AnnLinear,Epoch 50 Loss,0.833541334
9,AnnLinear,Epoch 40 Loss,0.834873915
7,AnnLinear,Epoch 20 Loss,0.835368276
24,AnnLinear,Epoch 40 Loss,0.836761177
22,AnnLinear,Epoch 70 Loss,0.838772655
13,AnnLinear,Epoch 20 Loss,0.839074969
0,AnnLinear,Epoch 50 Loss,0.840831697
11,AnnLinear,Epoch 30 Loss,0.841322064
7,AnnLinear,Epoch 80 Loss,0.842365265
2,AnnLinear,Epoch 30 Loss,0.855042696
3,AnnLinear,Epoch 30 Loss,0.859014392
12,AnnLinear,Epoch 20 Loss,0.859313667
14,AnnLinear,Epoch 10 Loss,0.860534787
20,AnnLinear,Epoch 50 Loss,0.862815738
18,AnnLinear,Epoch 40 Loss,0.869378924
23,AnnLinear,Epoch 10 Loss,0.870750844
3,AnnLinear,Epoch 30 Loss,0.874485433
6,AnnLinear,Epoch 40 Loss,0.878797293
8,AnnLinear,Epoch 40 Loss,0.880280554
9,AnnLinear,Epoch 30 Loss,0.882222533
7,AnnLinear,Epoch 70 Loss,0.891681314
6,AnnLinear,Epoch 10 Loss,0.891899705
5,AnnLinear,Epoch 40 Loss,0.898095965
16,AnnLinear,Epoch 20 Loss,0.900310457
4,AnnLinear,Epoch 40 Loss,0.9052068
2,AnnLinear,Epoch 30 Loss,0.905913889
0,AnnLinear,Epoch 50 Loss,0.912512839
1,AnnLinear,Epoch 10 Loss,0.913245082
5,AnnLinear,Epoch 20 Loss,0.919550657
19,AnnLinear,Epoch 60 Loss,0.926706254
15,AnnLinear,Epoch 40 Loss,0.928216934
22,AnnLinear,Epoch 60 Loss,0.931423962
24,AnnLinear,Epoch 30 Loss,0.936069608
7,AnnLinear,Epoch 60 Loss,0.939998984
9,AnnLinear,Epoch 30 Loss,0.940000474
9,AnnLinear,Epoch 20 Loss,0.943548739
0,AnnLinear,Epoch 40 Loss,0.947404623
4,AnnLinear,Epoch 20 Loss,0.948715031
1,AnnLinear,Epoch 10 Loss,0.952508509
21,AnnLinear,Epoch 30 Loss,0.957665443
20,AnnLinear,Epoch 40 Loss,0.958327234
10,AnnLinear,Epoch 10 Loss,0.963100076
17,AnnLinear,Epoch 10 Loss,0.966757536
5,AnnLinear,Epoch 30 Loss,0.974620819
8,AnnLinear,Epoch 30 Loss,0.982183278
15,AnnLinear,Epoch 30 Loss,0.982401907
11,AnnLinear,Epoch 20 Loss,0.983190536
18,AnnLinear,Epoch 30 Loss,0.993608296
3,AnnLinear,Epoch 20 Loss,0.995428801
6,AnnLinear,Epoch 30 Loss,0.996510923
9,AnnLinear,Epoch 20 Loss,1.001535058
0,AnnLinear,Epoch 30 Loss,1.014382601
12,AnnLinear,Epoch 10 Loss,1.015180111
7,AnnLinear,Epoch 50 Loss,1.022494078
2,AnnLinear,Epoch 20 Loss,1.028145552
0,AnnLinear,Epoch 40 Loss,1.041697145
22,AnnLinear,Epoch 50 Loss,1.042394996
19,AnnLinear,Epoch 50 Loss,1.045001268
11,AnnLinear,Epoch 10 Loss,1.049391389
4,AnnLinear,Epoch 30 Loss,1.04964149
3,AnnLinear,Epoch 20 Loss,1.054591656
5,AnnLinear,Epoch 20 Loss,1.06682086
20,AnnLinear,Epoch 30 Loss,1.073600411
2,AnnLinear,Epoch 20 Loss,1.075923204
16,AnnLinear,Epoch 10 Loss,1.078679562
4,AnnLinear,Epoch 20 Loss,1.10090971
24,AnnLinear,Epoch 20 Loss,1.117916465
3,AnnLinear,Epoch 10 Loss,1.124706984
4,AnnLinear,Epoch 10 Loss,1.128499389
7,AnnLinear,Epoch 40 Loss,1.13939476
